time_1,gyro_X,time_2,gyro_Y,time_3,gyro_Z,time_4,acceleration_X,time_5,acceleration_Y,time_6,acceleration_Z,time_7,Resultant g,time_8,Temperature,time_9,Pressure,time_10,Altitude,time_11,Pressure at sealevel (calculated),time_12,Latitude,time_13,Longitude,time_14,GPS_Altitude,time_15,speed,time_16,course,time_17
13624996,-0.10,13625092,0.09,13625118,0.02,13625144,3.14,13625171,0.00,13625197,11.99,13625229,15.13,13625266,7.30,13631562,101444,13668292,-9.82,13703267,101447,13738634,55.585687,13739071,38.081969,13739409,109.20,13739673,0.10,13740017,0.00,13740194
13776235,-0.13,13776325,-0.00,13776351,-0.03,13776378,2.82,13776408,-0.12,13776435,11.62,13776463,14.32,13776500,7.30,13782562,101443,13817672,-9.74,13855991,101440,13891078,55.585687,13891135,38.081969,13891173,109.20,13891214,0.02,13891255,0.00,13891281
13918949,-0.10,13919045,-0.02,13919071,0.02,13919098,2.80,13919124,-0.24,13919151,11.78,13919183,14.34,13919220,7.30,13926479,101447,13963311,-9.90,13997266,101451,14032747,55.585687,14033107,38.081969,14033445,109.20,14033711,0.07,14034059,0.00,14034235
14070612,-0.08,14070702,-0.02,14070728,0.00,14070758,2.80,14070785,-0.45,14070811,11.73,14070840,14.07,14070876,7.30,14076562,101449,14110157,-9.40,14147990,101440,14183078,55.585687,14183135,38.081969,14183173,109.20,14183214,0.01,14183255,0.00,14183282
14228325,-0.06,14229018,-0.02,14229194,-0.01,14229371,2.74,14229624,-0.49,14229801,11.76,14230065,14.01,14230327,7.30,14237466,101440,14272157,-9.99,14306269,101456,14341732,55.585687,14342091,38.081968,14342429,109.10,14342691,0.05,14343037,0.00,14343214
14377415,-0.06,14377504,-0.02,14377531,-0.01,14377557,2.74,14377584,-0.34,14377614,11.88,14377643,14.28,14377679,7.30,14383561,101437,14419182,-9.74,14456979,101446,14492078,55.585687,14492135,38.081968,14492173,109.10,14492214,0.05,14492255,0.00,14492281
14524046,-0.06,14524657,-0.03,14524834,-0.02,14525093,2.74,14525270,-0.34,14525523,11.91,14525704,14.31,14526044,7.30,14533450,101444,14568157,-9.40,14602267,101444,14637668,55.585687,14638105,38.081968,14638444,109.10,14638710,0.00,14639053,0.00,14639230
14671774,-0.04,14671863,-0.03,14671894,-0.02,14671928,2.76,14671955,-0.46,14671981,11.75,14672010,14.04,14672046,7.30,14677561,101439,14711148,-10.15,14748933,101436,14784078,55.585687,14784135,38.081968,14784173,109.10,14784214,0.00,14784252,0.00,14784278
14814643,-0.10,14815338,-0.02,14815515,-0.01,14815692,2.85,14815950,-0.37,14816127,11.69,14816384,14.18,14816646,7.30,14824484,101448,14861228,-10.07,14895268,101451,14930754,55.585686,14931111,38.081968,14931450,109.10,14931713,0.03,14932060,0.00,14932236
14969346,-0.01,14969440,-0.02,14969466,-0.03,14969493,2.66,14969520,-0.47,14969546,11.83,14969575,14.03,14969611,7.30,14975562,101440,15009157,-9.99,15046090,101445,15081078,55.585686,15081135,38.081968,15081173,109.10,15081214,0.03,15081256,0.00,15081282
